Question ID,Question Text,Answer,Strand,Substrand,Year Level,Sub Level,Full Level,Model Used,Suggested Models,Enhanced System Used,Context Type,Generation Status,Questions Generated,Generation Time,Curriculum Reference,Error Message
"C78_Q5","Oliver saved £321.57 over 9 weeks. How much did Oliver save each week?","£321.57","Measurement","convert metric / imperial",6,3,"6.3","TIME_RATE","CONVERSION; TIME_RATE",No,Money,Completed,5,2025-09-24T11:17:01.869Z,"Year 6 Curriculum",
"C79_Q1","Convert 31.44 metres to centimetres.","3144 centimetres","Measurement","estimate, measure and read scales",3,3,"3.3","CONVERSION","CONVERSION",No,Money,Completed,5,2025-09-24T11:17:01.884Z,"Year 3 Curriculum",
"C79_Q2","Convert 794.21p into pounds and pence.","£7.94","Measurement","estimate, measure and read scales",3,3,"3.3","CONVERSION","CONVERSION",No,Money,Completed,5,2025-09-24T11:17:01.884Z,"Year 3 Curriculum",
"C79_Q3","Convert 786.31 centimetres to metres.","7.86 metres","Measurement","estimate, measure and read scales",3,3,"3.3","CONVERSION","CONVERSION",No,Money,Completed,5,2025-09-24T11:17:01.884Z,"Year 3 Curriculum",
"C79_Q4","Convert 326.49p into pounds and pence.","£3.27","Measurement","estimate, measure and read scales",3,3,"3.3","CONVERSION","CONVERSION",No,Money,Completed,5,2025-09-24T11:17:01.884Z,"Year 3 Curriculum",
"C79_Q5","Convert 94.11 metres to centimetres.","9411 centimetres","Measurement","estimate, measure and read scales",3,3,"3.3","CONVERSION","CONVERSION",No,Money,Completed,5,2025-09-24T11:17:01.884Z,"Year 3 Curriculum",
"C80_Q1","William buys 1 apple for £9.48 and 1 book for £11.28 (total: £20.76). William pays with £50 note. How much change should William receive?","£29.24","Measurement","estimate, measure and read scales",4,3,"4.3","CHANGE_CALCULATION","CHANGE_CALCULATION; MONEY_COMBINATIONS; CONVERSION",No,Money,Completed,5,2025-09-24T11:17:01.900Z,"Year 4 Curriculum",
"C80_Q2","Mia buys 1 apple for £1.35 and 1 book for £9.24 (total: £10.58). Mia pays with £20 note. How much change should Mia receive?","£9.42","Measurement","estimate, measure and read scales",4,3,"4.3","CHANGE_CALCULATION","CHANGE_CALCULATION; MONEY_COMBINATIONS; CONVERSION",No,Money,Completed,5,2025-09-24T11:17:01.900Z,"Year 4 Curriculum",
"C80_Q3","Sarah needs to calculate change from a purchase.","£7.71","Measurement","estimate, measure and read scales",4,3,"4.3","CHANGE_CALCULATION","CHANGE_CALCULATION; MONEY_COMBINATIONS; CONVERSION",No,Money,Completed,5,2025-09-24T11:17:01.900Z,"Year 4 Curriculum",
"C80_Q4","Chloe needs to calculate change from a purchase.","£35.69","Measurement","estimate, measure and read scales",4,3,"4.3","CHANGE_CALCULATION","CHANGE_CALCULATION; MONEY_COMBINATIONS; CONVERSION",No,Money,Completed,5,2025-09-24T11:17:01.900Z,"Year 4 Curriculum",
"C80_Q5","Mia buys 1 apple for £4.37 and 1 book for £3.83 and 1 pencil for £2.82 and 1 rubber for £13.25 (total: £24.27). Mia pays with £50 note. How much change should Mia receive?","£25.73","Measurement","estimate, measure and read scales",4,3,"4.3","CHANGE_CALCULATION","CHANGE_CALCULATION; MONEY_COMBINATIONS; CONVERSION",No,Money,Completed,5,2025-09-24T11:17:01.900Z,"Year 4 Curriculum",
"C81_Q1","Sophie has a 5p coin. What is the value of this coin?","5p","Measurement","money",1,3,"1.3","COIN_RECOGNITION","COIN_RECOGNITION",No,Money,Completed,5,2025-09-24T11:17:01.915Z,"Year 1 Curriculum",
"C81_Q2","William needs to identify the value of the coins.","five pence","Measurement","money",1,3,"1.3","COIN_RECOGNITION","COIN_RECOGNITION",No,Money,Completed,5,2025-09-24T11:17:01.915Z,"Year 1 Curriculum",
"C81_Q3","Chloe has a 2p coin. What is the value of this coin?","2p","Measurement","money",1,3,"1.3","COIN_RECOGNITION","COIN_RECOGNITION",No,Money,Completed,5,2025-09-24T11:17:01.915Z,"Year 1 Curriculum",
"C81_Q4","James has a 5p coin. What is the value of this coin?","5p","Measurement","money",1,3,"1.3","COIN_RECOGNITION","COIN_RECOGNITION",No,Money,Completed,5,2025-09-24T11:17:01.915Z,"Year 1 Curriculum",
"C81_Q5","Luke has a 2p coin. What is the value of this coin?","2p","Measurement","money",1,3,"1.3","COIN_RECOGNITION","COIN_RECOGNITION",No,Money,Completed,5,2025-09-24T11:17:01.915Z,"Year 1 Curriculum",
"C82_Q1","Sarah has 1 × 1p and 1 × 5p. Which coin or collection has greater value?","Second collection","Measurement","money",2,3,"2.3","COIN_RECOGNITION","COIN_RECOGNITION; CHANGE_CALCULATION; MONEY_COMBINATIONS",No,Money,Completed,5,2025-09-24T11:17:01.930Z,"Year 2 Curriculum",
"C82_Q2","Luke needs to identify the value of the coins.","525p","Measurement","money",2,3,"2.3","COIN_RECOGNITION","COIN_RECOGNITION; CHANGE_CALCULATION; MONEY_COMBINATIONS",No,Money,Completed,5,2025-09-24T11:17:01.931Z,"Year 2 Curriculum",
"C82_Q3","Jack has 1 × 5p and 1 × 20p. Which coin or collection has greater value?","Second collection","Measurement","money",2,3,"2.3","COIN_RECOGNITION","COIN_RECOGNITION; CHANGE_CALCULATION; MONEY_COMBINATIONS",No,Money,Completed,5,2025-09-24T11:17:01.931Z,"Year 2 Curriculum",
"C82_Q4","Tom has 1 × 10p and 1 × 1p. Which coin or collection has greater value?","First collection","Measurement","money",2,3,"2.3","COIN_RECOGNITION","COIN_RECOGNITION; CHANGE_CALCULATION; MONEY_COMBINATIONS",No,Money,Completed,5,2025-09-24T11:17:01.931Z,"Year 2 Curriculum",
"C82_Q5","Tom has 1 × 10p and 1 × 1p. Which coin or collection has greater value?","First collection","Measurement","money",2,3,"2.3","COIN_RECOGNITION","COIN_RECOGNITION; CHANGE_CALCULATION; MONEY_COMBINATIONS",No,Money,Completed,5,2025-09-24T11:17:01.931Z,"Year 2 Curriculum",
"C83_Q1","William needs to identify the value of the coins.","4014p","Measurement","money",3,3,"3.3","COIN_RECOGNITION","COIN_RECOGNITION; CHANGE_CALCULATION; MONEY_COMBINATIONS; MIXED_MONEY_UNITS",No,Money,Completed,5,2025-09-24T11:17:01.946Z,"Year 3 Curriculum",
"C83_Q2","Grace has a 10p coin. What is the value of this coin?","10p","Measurement","money",3,3,"3.3","COIN_RECOGNITION","COIN_RECOGNITION; CHANGE_CALCULATION; MONEY_COMBINATIONS; MIXED_MONEY_UNITS",No,Money,Completed,5,2025-09-24T11:17:01.946Z,"Year 3 Curriculum",
"C83_Q3","William needs to identify the value of the coins.","7000p","Measurement","money",3,3,"3.3","COIN_RECOGNITION","COIN_RECOGNITION; CHANGE_CALCULATION; MONEY_COMBINATIONS; MIXED_MONEY_UNITS",No,Money,Completed,5,2025-09-24T11:17:01.946Z,"Year 3 Curriculum",
"C83_Q4","Lucy has 1 × 2000p and 1 × 1p. Which coin or collection has greater value?","First collection","Measurement","money",3,3,"3.3","COIN_RECOGNITION","COIN_RECOGNITION; CHANGE_CALCULATION; MONEY_COMBINATIONS; MIXED_MONEY_UNITS",No,Money,Completed,5,2025-09-24T11:17:01.946Z,"Year 3 Curriculum",
"C83_Q5","Grace has a 1000p coin. What is the value of this coin?","£10","Measurement","money",3,3,"3.3","COIN_RECOGNITION","COIN_RECOGNITION; CHANGE_CALCULATION; MONEY_COMBINATIONS; MIXED_MONEY_UNITS",No,Money,Completed,5,2025-09-24T11:17:01.946Z,"Year 3 Curriculum",
"C84_Q1","Convert 609.74 centimetres to metres.","6.10 metres","Measurement","perimeter, area",3,3,"3.3","CONVERSION","CONVERSION",No,Money,Completed,5,2025-09-24T11:17:01.962Z,"Year 3 Curriculum",
"C84_Q2","Convert 21 metres to centimetres.","2100 centimetres","Measurement","perimeter, area",3,3,"3.3","CONVERSION","CONVERSION",No,Money,Completed,5,2025-09-24T11:17:01.962Z,"Year 3 Curriculum",
"C84_Q3","Convert 955.74p into pounds and pence.","£9.56","Measurement","perimeter, area",3,3,"3.3","CONVERSION","CONVERSION",No,Money,Completed,5,2025-09-24T11:17:01.962Z,"Year 3 Curriculum",
"C84_Q4","How many pence are there in £73.23?","7323p","Measurement","perimeter, area",3,3,"3.3","CONVERSION","CONVERSION",No,Money,Completed,5,2025-09-24T11:17:01.962Z,"Year 3 Curriculum",
"C84_Q5","Convert 338.33 centimetres to metres.","3.38 metres","Measurement","perimeter, area",3,3,"3.3","CONVERSION","CONVERSION",No,Money,Completed,5,2025-09-24T11:17:01.962Z,"Year 3 Curriculum",
"C85_Q1","How many coins do you need to make £1 using the smallest number of coins?","2 × 50p (2 coins total)","Measurement","perimeter, area",4,3,"4.3","COUNTING","COUNTING; CONVERSION; TIME_RATE",No,Money,Completed,5,2025-09-24T11:17:01.978Z,"Year 4 Curriculum",
"C85_Q2","How many coins do you need to make £1 using the smallest number of coins?","2 × 50p (2 coins total)","Measurement","perimeter, area",4,3,"4.3","COUNTING","COUNTING; CONVERSION; TIME_RATE",No,Money,Completed,5,2025-09-24T11:17:01.978Z,"Year 4 Curriculum",
"C85_Q3","How many coins do you need to make £1 using the smallest number of coins?","2 × 50p (2 coins total)","Measurement","perimeter, area",4,3,"4.3","COUNTING","COUNTING; CONVERSION; TIME_RATE",No,Money,Completed,5,2025-09-24T11:17:01.978Z,"Year 4 Curriculum",
"C85_Q4","How many coins do you need to make £1 using the smallest number of coins?","2 × 50p (2 coins total)","Measurement","perimeter, area",4,3,"4.3","COUNTING","COUNTING; CONVERSION; TIME_RATE",No,Money,Completed,5,2025-09-24T11:17:01.978Z,"Year 4 Curriculum",
"C85_Q5","How many coins do you need to make £1 using the smallest number of coins?","2 × 50p (2 coins total)","Measurement","perimeter, area",4,3,"4.3","COUNTING","COUNTING; CONVERSION; TIME_RATE",No,Money,Completed,5,2025-09-24T11:17:01.978Z,"Year 4 Curriculum",
"C86_Q1","Daniel saves £66.84 every month. How many months will it take to save £278.88?","5 months","Measurement","perimeter, area",5,3,"5.3","TIME_RATE","COMPARISON; CONVERSION; TIME_RATE",No,Money,Completed,5,2025-09-24T11:17:01.993Z,"Year 5 Curriculum",
"C86_Q2","If James saves £55.59 every year for 12 years, how much will James have saved?","£667.08","Measurement","perimeter, area",5,3,"5.3","TIME_RATE","COMPARISON; CONVERSION; TIME_RATE",No,Money,Completed,5,2025-09-24T11:17:01.993Z,"Year 5 Curriculum",
"C86_Q3","Amy saved £516.96 over 12 months. How much did Amy save each month?","£516.96","Measurement","perimeter, area",5,3,"5.3","TIME_RATE","COMPARISON; CONVERSION; TIME_RATE",No,Money,Completed,5,2025-09-24T11:17:01.993Z,"Year 5 Curriculum",
"C86_Q4","Jack saved £1386.24 over 16 months. How much did Jack save each month?","£1386.24","Measurement","perimeter, area",5,3,"5.3","TIME_RATE","COMPARISON; CONVERSION; TIME_RATE",No,Money,Completed,5,2025-09-24T11:17:01.993Z,"Year 5 Curriculum",
"C86_Q5","Luke saved £468.72 over 6 years. How much did Luke save each year?","£468.72","Measurement","perimeter, area",5,3,"5.3","TIME_RATE","COMPARISON; CONVERSION; TIME_RATE",No,Money,Completed,5,2025-09-24T11:17:01.993Z,"Year 5 Curriculum",
"C87_Q1","Grace goes to the shop and buys a book for £5, a banana for £3. How much does Grace spend in total?","£8","Measurement","solve problems (a, money; b, length; c, mass / weight; d, capacity / volume)",2,3,"2.3","ADDITION","COIN_RECOGNITION; CHANGE_CALCULATION; MONEY_COMBINATIONS; ADDITION; SUBTRACTION",Yes,Money,Completed,5,2025-09-24T11:17:02.008Z,"Year 2 Curriculum",
"C87_Q2","James goes to the shop and buys a biscuit for £11, a card for £4. How much does James spend in total?","£15","Measurement","solve problems (a, money; b, length; c, mass / weight; d, capacity / volume)",2,3,"2.3","ADDITION","COIN_RECOGNITION; CHANGE_CALCULATION; MONEY_COMBINATIONS; ADDITION; SUBTRACTION",Yes,Money,Completed,5,2025-09-24T11:17:02.008Z,"Year 2 Curriculum",
"C87_Q3","Grace goes to the shop and buys a apple for £10, a cake for £10. How much does Grace spend in total?","£20","Measurement","solve problems (a, money; b, length; c, mass / weight; d, capacity / volume)",2,3,"2.3","ADDITION","COIN_RECOGNITION; CHANGE_CALCULATION; MONEY_COMBINATIONS; ADDITION; SUBTRACTION",Yes,Money,Completed,5,2025-09-24T11:17:02.009Z,"Year 2 Curriculum",
"C87_Q4","Emily goes to the shop and buys a puzzle for £2, a notebook for £3. How much does Emily spend in total?","£5","Measurement","solve problems (a, money; b, length; c, mass / weight; d, capacity / volume)",2,3,"2.3","ADDITION","COIN_RECOGNITION; CHANGE_CALCULATION; MONEY_COMBINATIONS; ADDITION; SUBTRACTION",Yes,Money,Completed,5,2025-09-24T11:17:02.009Z,"Year 2 Curriculum",
"C87_Q5","Grace goes to the shop and buys a magazine for £9, a pencil for £10. How much does Grace spend in total?","£19","Measurement","solve problems (a, money; b, length; c, mass / weight; d, capacity / volume)",2,3,"2.3","ADDITION","COIN_RECOGNITION; CHANGE_CALCULATION; MONEY_COMBINATIONS; ADDITION; SUBTRACTION",Yes,Money,Completed,5,2025-09-24T11:17:02.009Z,"Year 2 Curriculum",
"C88_Q1","Add together: £28, £82, £96. What is the total?","£206","Measurement","solve problems (a, money; b, length; c, mass / weight; d, capacity / volume)",3,3,"3.3","ADDITION","COIN_RECOGNITION; CHANGE_CALCULATION; MONEY_COMBINATIONS; MIXED_MONEY_UNITS; CONVERSION; ADDITION; SUBTRACTION",Yes,Money,Completed,5,2025-09-24T11:17:02.024Z,"Year 3 Curriculum",
"C88_Q2","Amy goes to the shop and buys a sandwich for £26, a ruler for £31, a eraser for £9. How much does Amy spend in total?","£66","Measurement","solve problems (a, money; b, length; c, mass / weight; d, capacity / volume)",3,3,"3.3","ADDITION","COIN_RECOGNITION; CHANGE_CALCULATION; MONEY_COMBINATIONS; MIXED_MONEY_UNITS; CONVERSION; ADDITION; SUBTRACTION",Yes,Money,Completed,5,2025-09-24T11:17:02.024Z,"Year 3 Curriculum",
"C88_Q3","Grace goes to the shop and buys a game for £67, a card for £68, a magazine for £85. How much does Grace spend in total?","£220","Measurement","solve problems (a, money; b, length; c, mass / weight; d, capacity / volume)",3,3,"3.3","ADDITION","COIN_RECOGNITION; CHANGE_CALCULATION; MONEY_COMBINATIONS; MIXED_MONEY_UNITS; CONVERSION; ADDITION; SUBTRACTION",Yes,Money,Completed,5,2025-09-24T11:17:02.025Z,"Year 3 Curriculum",
"C88_Q4","Emma goes to the shop and buys a eraser for £35, a biscuit for £87, a card for £93. How much does Emma spend in total?","£215","Measurement","solve problems (a, money; b, length; c, mass / weight; d, capacity / volume)",3,3,"3.3","ADDITION","COIN_RECOGNITION; CHANGE_CALCULATION; MONEY_COMBINATIONS; MIXED_MONEY_UNITS; CONVERSION; ADDITION; SUBTRACTION",Yes,Money,Completed,5,2025-09-24T11:17:02.025Z,"Year 3 Curriculum",
"C88_Q5","Add together: £10, £41, £43. What is the total?","£94","Measurement","solve problems (a, money; b, length; c, mass / weight; d, capacity / volume)",3,3,"3.3","ADDITION","COIN_RECOGNITION; CHANGE_CALCULATION; MONEY_COMBINATIONS; MIXED_MONEY_UNITS; CONVERSION; ADDITION; SUBTRACTION",Yes,Money,Completed,5,2025-09-24T11:17:02.025Z,"Year 3 Curriculum",
"C89_Q1","Grace needs to calculate change from a purchase.","£43.00","Measurement","solve problems (a, money; b, length; c, mass / weight; d, capacity / volume)",4,3,"4.3","CHANGE_CALCULATION","CHANGE_CALCULATION; MONEY_COMBINATIONS; MIXED_MONEY_UNITS; MONEY_FRACTIONS; CONVERSION; MULTI_STEP; COMPARISON",No,Money,Completed,5,2025-09-24T11:17:02.040Z,"Year 4 Curriculum",
"C89_Q2","Chloe buys 1 apple for £8.47 and 1 book for £6.04 and 1 pencil for £3.92 (total: £18.43). Chloe pays with £20 note. How much change should Chloe receive?","£1.57","Measurement","solve problems (a, money; b, length; c, mass / weight; d, capacity / volume)",4,3,"4.3","CHANGE_CALCULATION","CHANGE_CALCULATION; MONEY_COMBINATIONS; MIXED_MONEY_UNITS; MONEY_FRACTIONS; CONVERSION; MULTI_STEP; COMPARISON",No,Money,Completed,5,2025-09-24T11:17:02.040Z,"Year 4 Curriculum",
"C89_Q3","Luke needs to calculate change from a purchase.","£37.20","Measurement","solve problems (a, money; b, length; c, mass / weight; d, capacity / volume)",4,3,"4.3","CHANGE_CALCULATION","CHANGE_CALCULATION; MONEY_COMBINATIONS; MIXED_MONEY_UNITS; MONEY_FRACTIONS; CONVERSION; MULTI_STEP; COMPARISON",No,Money,Completed,5,2025-09-24T11:17:02.040Z,"Year 4 Curriculum",
"C89_Q4","Chloe needs to calculate change from a purchase.","0p","Measurement","solve problems (a, money; b, length; c, mass / weight; d, capacity / volume)",4,3,"4.3","CHANGE_CALCULATION","CHANGE_CALCULATION; MONEY_COMBINATIONS; MIXED_MONEY_UNITS; MONEY_FRACTIONS; CONVERSION; MULTI_STEP; COMPARISON",No,Money,Completed,5,2025-09-24T11:17:02.040Z,"Year 4 Curriculum",
"C89_Q5","Katie needs to calculate change from a purchase.","£11.78","Measurement","solve problems (a, money; b, length; c, mass / weight; d, capacity / volume)",4,3,"4.3","CHANGE_CALCULATION","CHANGE_CALCULATION; MONEY_COMBINATIONS; MIXED_MONEY_UNITS; MONEY_FRACTIONS; CONVERSION; MULTI_STEP; COMPARISON",No,Money,Completed,5,2025-09-24T11:17:02.040Z,"Year 4 Curriculum",
"C90_Q1","Harry needs to calculate change from a purchase.","0p","Measurement","solve problems (a, money; b, length; c, mass / weight; d, capacity / volume)",5,3,"5.3","CHANGE_CALCULATION","CHANGE_CALCULATION; MIXED_MONEY_UNITS; MONEY_FRACTIONS; MONEY_SCALING; CONVERSION; MULTI_STEP; COMPARISON",No,Money,Completed,5,2025-09-24T11:17:02.055Z,"Year 5 Curriculum",
"C90_Q2","Grace needs to calculate change from a purchase.","£5.42","Measurement","solve problems (a, money; b, length; c, mass / weight; d, capacity / volume)",5,3,"5.3","CHANGE_CALCULATION","CHANGE_CALCULATION; MIXED_MONEY_UNITS; MONEY_FRACTIONS; MONEY_SCALING; CONVERSION; MULTI_STEP; COMPARISON",No,Money,Completed,5,2025-09-24T11:17:02.055Z,"Year 5 Curriculum",
